# Profile Compression settings. Method: Running Average. using 1 datapoints
# Profile Smoothing is Disabled
#	C-	O-	Si-	CF-	^34S-	In-	
#	12.0007	15.9963	27.9849	31.0002	33.9681	114.9036	
#Depth (nm)	Intensity(Background Corrected)	Intensity(Background Corrected)	Intensity(Background Corrected)	Intensity(Background Corrected)	Intensity(Background Corrected)	Intensity(Background Corrected)	
1.76617	1753.92	4222.49	64.5923	2760.46	30.1736	141.915	
5.29851	1574.47	4791.19	31.1693	2727.51	20.0786	53.1516	
8.83084	1553.56	5066.94	34.1592	2634.87	23.0862	33.074	
12.3632	1486.82	5349.77	34.2016	2720.24	19.0618	28.0601	
15.8955	1561.16	4997.74	32.1769	2714.29	24.087	19.0342	
19.4279	1448.34	5208.67	27.1626	2638.73	25.1191	12.0152	
22.9602	1540.27	5206.04	34.1699	2696.97	25.0868	17.0257	
26.4925	1495.2	5147.41	32.176	2708.53	22.0947	17.0266	
30.0249	1537.08	5058.85	42.276	2713.74	14.0635	14.0159	
33.5572	1519.9	5159.88	42.2918	2753.99	27.1095	10.0118	
37.0895	1509.73	5054.13	55.3935	2734.47	21.0867	10.0149	
40.6219	1455.99	4988.39	43.3049	2625.99	21.104	11.0191	
44.1542	1386.01	5130.12	56.5017	2734.53	24.1243	8.01339	
47.6866	1371.95	4994.58	53.4041	2699.89	27.1378	12.0209	
51.2189	1463.64	4990.16	46.3718	2714.08	27.1351	14.0247	
54.7512	1474.68	5007.52	60.49	2661.17	22.1092	14.0249	
58.2836	1470.21	5039.43	49.3993	2812.24	29.1389	14.0241	
61.8159	1508.73	5058.49	58.438	2678.43	25.1185	9.01581	
65.3483	1409.15	4977.45	64.5446	2619.87	25.1489	13.0281	
68.8806	1421.05	4762.49	54.4575	2608.34	31.1632	6.00886	
72.4129	1414.6	4950.45	51.4192	2598.94	23.1202	14.0261	
75.9453	1399.25	4754.45	43.3244	2655.77	32.1729	7.01348	
79.4776	1335.02	4852.71	48.3738	2596.72	24.1146	10.0144	
83.0099	1401.25	4821.48	43.3408	2567.62	24.1439	10.0153	
86.5423	1310	4811.05	50.3984	2664.8	36.1529	10.0179	
90.0746	1350.22	4712.38	58.4911	2678.83	37.1781	6.00868	
93.607	1344.79	4688.4	63.5739	2633.24	29.1578	13.0223	
97.1393	1338.36	4690.72	40.3199	2469.17	26.1208	13.0239	
100.672	1303.51	4747.18	56.4875	2602.85	29.1807	5.00675	
104.204	1443.97	4786.25	52.3761	2644.55	24.126	7.01177	
107.736	1343.62	4688.39	53.4216	2638.88	15.0694	8.01174	
111.269	1353.73	4588.82	53.3892	2604.06	22.1046	10.0111	
114.801	1335.02	4731.03	45.3808	2593.64	21.1075	4.00501	
118.333	1392.63	4624.27	53.4347	2643.45	24.1074	12.0202	
121.866	1282.09	4649.82	53.4158	2565.48	26.1215	13.0233	
125.398	1288.52	4496.74	39.2871	2516.08	13.0563	8.01418	
128.93	1301.42	4656.8	36.27	2528.62	27.1484	8.01223	
132.463	1364.34	4796.96	53.4306	2582.62	26.1519	8.01192	
135.995	1356.65	4767.5	46.294	2586.65	24.1174	12.0203	
139.527	1318.84	4590.08	54.3348	2616.59	21.0968	6.00868	
143.06	1438.33	4715.05	51.3361	2600.05	14.0757	7.01201	
146.592	1292.93	4535.96	51.3235	2538.29	19.0811	8.01321	
150.124	1318.92	4785.24	40.2842	2549.58	14.0612	3.00357	
153.657	1265.81	4742.75	55.4368	2580.56	28.127	5.00883	
157.189	1320.01	4568.35	55.4231	2588.92	18.0869	9.01385	
160.721	1339.36	4616.57	62.4844	2630.59	16.0704	8.01376	
164.254	1313.59	4634.56	47.3128	2591.58	20.0773	3.00431	
167.786	1273.3	4493.42	53.3263	2545.51	20.087	7.01465	
171.318	1275.46	4669.23	47.3272	2595.31	19.0821	6.00519	
174.851	1350.22	4759.11	44.2758	2565.34	20.0571	7.01103	
178.383	1286.27	4668.14	40.2506	2498.64	14.048	5.00657	
181.915	1256.09	4729.15	40.2365	2608.15	22.087	10.0122	
185.448	1308	4640.51	46.2832	2565.12	28.1221	7.00834	
188.98	1233.27	4418.57	55.3834	2621.17	19.0723	8.01137	
192.512	1266.81	4612.66	38.2424	2537.03	14.0538	3.00388	
196.045	1269.97	4556.83	37.2459	2529.95	21.0932	9.01746	
199.577	1327.34	4531	50.3365	2527.12	22.0906	11.0156	
203.109	1290.6	4550.44	40.2239	2534.04	26.1098	4.00568	
206.642	1294.01	4473.07	39.2242	2535.66	24.077	7.01165	
210.174	1289.52	4561.37	37.2145	2576.98	14.0505	7.00706	
213.706	1290.52	4522.41	38.2003	2527.93	18.0751	7.01085	
217.239	1267.97	4587.17	43.2448	2453.96	29.1267	8.00923	
220.771	1286.35	4667.42	39.2052	2551.92	19.0687	7.00987	
224.303	1257.09	4672.76	28.1489	2506.58	24.09	6.01217	
227.836	1324.26	4538.86	38.2215	2498.1	14.0397	5.00822	
231.368	1325.51	4628.9	37.1685	2539.33	26.0977	14.0271	
234.9	1266.89	4440.62	31.171	2560.83	27.1019	2.00293	
238.433	1288.43	4550.08	40.2338	2537.94	16.053	9.0092	
241.965	1259.41	4521.82	35.1694	2581.48	22.062	9.01415	
245.497	1253.85	4491.05	32.1473	2572.44	18.061	4.00513	
249.03	1237.74	4519.45	35.1749	2542.42	20.0601	7.00956	
252.562	1276.54	4626.87	34.1687	2567.9	20.0564	10.015	
256.095	1228.96	4574.68	40.1923	2531.38	38.1635	7.00908	
259.627	1288.35	4602.39	39.223	2626.42	26.102	3.00376	
263.159	1213.88	4629.9	37.2118	2489.87	18.0538	3.00425	
266.692	1239.82	4518.13	24.1204	2571.48	19.0539	6.00721	
270.224	1246.22	4500.06	35.1948	2506.53	20.0709	8.00874	
273.756	1297.17	4398.7	32.1447	2438.71	19.056	7.0111	
277.289	1244.06	4630.9	42.2114	2607.54	21.0662	6.00385	
280.821	1318.67	4550.8	31.1261	2570.72	18.0624	8.00996	
284.353	1280.03	4453.74	33.1543	2560.74	20.062	3.00364	
287.886	1260.33	4561.37	39.1806	2517.69	23.0694	10.0163	
291.418	1292.68	4497.06	36.2009	2466.76	15.0436	7.0062	
294.95	1250.69	4558.05	25.1226	2577.54	16.0538	10.0076	
298.483	1265.73	4544.2	26.1263	2418.83	22.0678	3.00449	
302.015	1197.96	4435.68	30.1119	2495.73	20.0611	8.00898	
305.547	1216.03	4458.24	26.1139	2491.17	25.0874	10.0163	
309.08	1316.59	4401.91	28.1261	2603.52	24.0597	5.00681	
312.612	1284.11	4595.41	35.1642	2520.79	18.0499	11.0156	
316.144	1260.25	4563.65	23.1173	2464.3	23.0767	6.00562	
319.677	1276.62	4563.37	24.1075	2501.27	20.0508	4.00391	
323.209	1253.85	4724.05	26.1187	2572.66	21.0526	6.00843	
326.741	1232.35	4633.89	28.1201	2585.94	17.0504	3.00339	
330.274	1294.93	4635.54	23.1036	2364.67	17.0459	4.00226	
333.806	1257.09	4391.77	22.0936	2383.31	20.061	6.00684	
337.338	1180.6	4138.13	20.0749	2276.19	17.0548	7.00706	
340.871	1168.78	3822.38	39.2074	2182.36	21.0675	7.01091	
344.403	1272.3	3527.24	44.2281	1997.25	21.0697	14.0215	
347.935	1358.91	3370.28	45.2495	1832.25	43.1986	7.0092	
351.468	1786.24	3085.9	64.5664	1817.01	84.5767	10.0134	
355	2707.31	2833.82	67.7398	1890.82	180.02	9.01501	
357.453	3839.36	2462.03	86.9807	1785.45	306.137	21.0549	
359.906	5271.41	2024.7	98.4452	1627.27	481.153	17.034	
362.358	6830.11	1656.89	146.075	1403.12	729.442	11.0331	
364.811	7981.17	1279.08	175.457	1067	902.681	21.0769	
367.264	8916.31	893.696	152.328	751.131	1034.55	11.0435	
369.717	9581.4	698.096	236.299	525.368	1197.29	19.0838	
372.17	10140.8	551.871	185.872	334.731	1224.19	12.0449	
374.623	10322.6	443.565	173.355	240.641	1318.6	12.031	
377.075	10469.8	353.206	121.274	151.876	1271.19	11.0308	
379.528	10643.9	289.78	75.029	111.664	1308.44	7.01508	
381.981	10796.1	295.815	57.5215	80.7674	1335.31	10.0223	
384.434	11004.6	267.298	30.1886	43.2943	1358.43	7.01183	
386.887	10935.1	245.911	27.0977	35.1656	1337.64	8.0121	
389.34	10718.9	227.615	18.0495	24.069	1337.95	6.00446	
391.792	10720.1	233.701	19.0375	28.0946	1346.56	9.00816	
394.245	10729.1	233.687	12.0272	13.0278	1264.17	4.00464	
396.698	10518.7	211.42	13.0273	18.0488	1301.48	6.00599	
399.151	10660.2	240.775	11.0167	18.0464	1295.31	8.00886	
401.604	10384.7	211.435	8.0129	16.0457	1233.26	11.0116	
404.057	10608.1	207.357	15.03	19.0422	1307.49	6.00593	
406.509	10596.9	213.449	11.017	15.0331	1339.92	6.00446	
408.962	10651.4	202.293	12.022	15.0359	1323.18	6.0066	
411.415	10553	228.615	14.0218	15.0334	1264.11	11.0159	
413.868	10515	236.774	14.0234	11.0178	1252.59	0	
416.321	10361.6	221.504	15.0239	16.0301	1284.83	4.00422	
418.774	10506.7	197.206	9.01513	11.0248	1332.37	2.00263	
421.226	10524	208.383	10.0157	15.032	1341.24	5.00412	
423.679	10596.5	217.45	13.0168	14.0338	1341.92	2.00085	
426.132	10503.9	226.559	9.0163	11.021	1321.32	8.00709	
428.585	10490.3	198.194	6.00972	13.0244	1248.88	6.00654	
431.038	10452.4	200.292	7.01171	11.0232	1242.33	2.00122	
433.491	10350.5	205.306	7.00871	9.01758	1328.27	5.00651	
435.943	10523.1	196.242	9.00871	14.0263	1305.11	5.00205	
438.396	10453.7	196.17	8.01241	17.0409	1316.06	13.0143	
440.849	10551.2	186.093	7.01054	14.0281	1343.26	5.00443	
443.302	10739.4	216.45	1.00107	6.01003	1276.8	10.0147	
445.755	10428.2	207.319	10.0121	14.0381	1298.49	9.00907	
448.208	10671	199.231	14.0201	10.0231	1325.02	0	
450.66	10538.3	219.477	4.00416	5.01	1282.58	7.00596	
453.113	10564.3	189.099	13.0167	10.0184	1264.34	2.00171	
455.566	10670	190.134	7.00681	6.01199	1395.11	2.00122	
458.019	10648.8	193.169	10.0207	8.01529	1280.33	2.0011	
460.472	10599	205.306	5.00608	11.0211	1294.75	7.00706	
462.925	10468.1	267.199	5.00584	10.0141	1372.22	4.00293	
465.377	10700.9	397.888	6.00948	16.0247	1319.85	3.00119	
467.83	10496.3	1043.74	4.00428	9.0174	1307.91	12.0104	
470.283	10370.7	2422.25	11.0169	11.0178	1335.72	22.0335	
472.736	10450.9	5281.18	9.01073	24.0456	1387.9	40.0901	
475.189	10394	10060.4	11.0166	28.0664	1380.44	64.2235	
477.641	9788.32	17766.2	13.0236	34.1016	1391.82	146.787	
480.094	9102.4	28021.9	17.0278	46.1345	1501.76	196.423	
482.547	8111.11	39813	19.0308	45.1636	1477.29	324.67	
485	7240.22	53710.3	19.0297	34.1065	1434.98	417.048	
487.453	6197.18	67618	18.0346	37.1464	1380.09	534.665	
489.906	5227.12	80426.5	17.0343	36.1368	1249.06	567.712	
492.358	4134.27	88575.7	22.0469	34.1184	1039.37	580.186	
494.811	3427.56	90490.3	21.0502	20.0437	911.488	621.418	
497.264	2656.19	91984.1	19.0462	23.0795	768.808	637.213	
499.717	2061.48	92125	15.0406	16.0459	648.108	618.28	
502.17	1626.92	92901.7	20.041	11.0248	503.108	527.941	
504.623	1216.34	92897.6	15.0314	12.0334	373.132	484.502	
507.075	854.136	92644.4	11.0176	11.0185	344.157	445.377	
509.528	711.349	92991.2	10.0166	3.0048	230.877	397.011	
511.981	541.896	93486.4	13.0173	12.0212	207.548	443.126	
514.434	489.299	93050	8.00807	9.00993	128.669	397.913	
516.887	327.267	92963.6	7.00706	5.00871	118.547	368.309	
519.34	311.97	93340.4	9.00883	5.00473	81.2988	346.727	
521.792	290.579	93465.7	7.00651	3.00296	75.2544	394.766	
524.245	219.463	92814.1	5.00406	9.01048	66.2008	350.749	
526.698	199.206	93639.1	5.00363	4.0022	47.0914	332.392	
529.151	190.11	93483.6	3.00223	9.00968	54.1157	340.556	
531.604	192.134	94037.3	9.00614	9.00516	25.0374	288.543	
534.057	187.075	92705.8	5.00473	3.00192	27.0322	365.059	
536.509	171.92	92944.7	3.00241	9.00944	32.0462	323.186	
538.962	170.888	93338	10.0093	11.0111	19.0226	320.146	
541.415	169.878	93157.6	4.00238	4.00367	28.0394	327.249	
543.868	183.03	93766.8	5.00333	4.00293	26.0363	309.951	
546.321	173.941	93480	5.00266	5.00382	18.0181	326.267	
548.774	153.728	93139.7	7.00424	10.0049	16.0215	368.15	
551.226	187.075	92900.8	3.00131	4.00391	17.0152	336.514	
553.679	175.952	93897.6	2.00238	3.00229	15.016	330.368	
556.132	164.826	93469.8	5.00394	3.00247	20.0282	334.41	
558.585	149.682	93460.8	8.00813	7.00706	15.017	336.431	
561.038	171.909	93858.3	5.00339	2.00092	12.0095	345.663	
563.491	163.836	93308.7	8.00574	3.00229	15.016	334.41	
565.943	159.777	92946	3.0015	6.0044	14.0119	334.431	
568.396	144.645	92923.8	9.00706	4.00299	11.0097	326.246	
570.849	160.786	93061.6	7.00443	3.00192	12.0135	357.947	
573.302	144.645	92715.1	5.00241	2.00134	10.0075	318.067	
575.755	145.654	93096.4	6.00263	5.0029	11.0057	338.514	
578.208	157.796	92846.5	10.0097	5.00351	7.00577	336.451	
580.66	166.847	93482.5	6.00348	6.00476	8.00684	343.599	
583.113	146.663	93128.6	4.0022	5.00412	10.0099	336.451	
585.566	152.709	93040.5	2.0011	7.00663	17.0151	329.328	
588.019	174.931	92903.9	6.00342	5.0029	12.0103	318.067	
590.472	180.996	93267.4	2.0014	6.00403	11.0112	333.369	
592.925	139.593	93673	4.00171	3.00192	5.0029	370.218	
595.377	158.767	92775.2	5.00376	5.0029	11.0071	353.793	
597.83	155.747	93179.6	4.00189	11.0138	10.0071	311.97	
600.283	145.654	92950.5	4.00189	4.00336	9.00852	339.514	
